OnnettomuusID;Tienpitäjä;Tieosoite;Ajorata;Tie;Osa;Etaisyys;x-koordinaatti;y-koordinaatti;ELY-keskus;Maakunta;Kunta;Katuosoite;Vuosi;Kuukausi;Onnettomyystyyppi;Onnettomuustyyppi_nro;Vakavuus;Osallisten lkm;Onnettomuusluokka;Liikennevalot;Raskaan liikenteen onnettomuus;Tietyö;Onnettomuuspaikka;Liittymäjärjestelyt;Viikonpäivä;Pinta;Valoisuus;Lämpötila?;Sää;Nopeusrajoitus;Verkollinen asema;Päällyste;Talvihoitoluokitus;Toiminnallinen luokka;Rautatie;Taajama;KVL;KVL raskas;Näkemäprosentti yli 150;Näkemäprosentti yli 300;Näkemäprosentti yli 450;Näkemän pituus
610062;Kunta;;;;;;287514;7068340;Etelä-Pohjanmaan ELY;Pohjanmaa;Jakobstad;CHRISTINEGATAN 5-7;2022;1;peruutusonnettomuus;96;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;la;luminen;tie valaistu;?5;kirkas;30;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
610063;Kunta;;;;;;427589;6762182;Uudenmaan ELY;Päijät-Häme;Lahti;VESIJÄRVENKATU 40;2022;1;suistuminen oikealle suoralla;80;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;ma;luminen;tie valaistu;?3;kirkas;40;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
610064;Kunta;;;;;;381090;6680578;Uudenmaan ELY;Uusimaa;Helsinki;ARENTITIE X KARTANONKAARI;2022;1;kääntyminen vasemmalle toisen eteen tai kylkeen;52;Ei henkilövahinkoja;2;risteämisonnettomuus;;false;false;ajorata;kärkikolmio;ma;luminen;päivänvalo;?2;pilvipouta;40;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
610065;Väylävirasto;3/113/11728;2;3;113;11728;367062;6755010;Uudenmaan ELY;Kanta-Häme;Janakkala;VT 3;2022;1;suistuminen väistämisen seurauksena;24;Ei henkilövahinkoja;2;kohtaamisonnettomuus;;false;false;ajorata;kärkikolmio;ma;jäinen;pimeä (valaisematon);?3;lumisade;100;;kestopäällyste;Ise;Valtatie;Ei tasoristeystä;false;;;;;;
610066;Väylävirasto;756/1/86;1;756;1;86;309110;7083989;Etelä-Pohjanmaan ELY;Keski-Pohjanmaa;Kokkola;SATAMATIE X HÖYLÄÄMÖNKATU;2022;1;muu risteämisonnettomuus, ei kääntymistä;49;Ei henkilövahinkoja;2;risteämisonnettomuus;;false;false;ajorata;kärkikolmio;ma;jäinen;päivänvalo;?5;pilvipouta;60;Tieto puuttuu;kestopäällyste;Is;Seututie;Ei tasoristeystä;false;12 271;844;;;;
610067;Väylävirasto;5/313/2831;0;5;313;2831;562870;7158328;Pohjois-Pohjanmaan ELY;Kainuu;Ristijärvi;VIITOSTIE;2022;1;suistuminen vas. oikealle kääntyvässä kaarteessa;83;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;ma;jäinen;hämärä;?15;pilvipouta;80;;kestopäällyste;Ib;Valtatie;Ei tasoristeystä;false;;;99;79;55;
610068;Väylävirasto;637/3/2978;0;637;3;2978;441979;6914280;Keski-Suomen ELY;Keski-Suomi;Laukaa;JYVÄSKYLÄNTIE;2022;1;muu peräänajo liikkuvaan ajoneuvoon;7;Ei henkilövahinkoja;2;peräänajo-onnettomuus;;false;false;ajorata;linjaonnettomuus;ma;ajourat paljaat;pimeä (valaisematon);?4;lumisade;80;;kestopäällyste;Is;Seututie;Ei tasoristeystä;false;;;100;96;65;
610069;Väylävirasto;103/1/785;2;103;1;785;396873;6680672;Uudenmaan ELY;Uusimaa;Vantaa;KEHÄ III;2022;1;kaistanvaihto oikealle;2;Ei henkilövahinkoja;2;ohitusonnettomuus;;true;false;ajorata;linjaonnettomuus;ma;sohjoinen;pimeä (valaisematon);?1;räntäsade;80;;kestopäällyste;Ise;Seututie;Ei tasoristeystä;false;;;;;;
610070;Väylävirasto;5/147/9200;0;5;147;9200;542172;6918185;Pohjois-Savon ELY;Pohjois-Savo;Leppävirta;VT5;2022;1;suistuminen vasemmalle suoralla;81;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;ma;luminen;hämärä;?5;pilvipouta;80;;kestopäällyste;Is;Valtatie;Ei tasoristeystä;false;;;100;99;60;
610071;Väylävirasto;934/2/3798;0;934;2;3798;440883;7383518;Lapin ELY;Lappi;Rovaniemi;OUNASJOEN ITÄPUOLENTIE;2022;1;kylkikosketus;4;Ei henkilövahinkoja;2;ohitusonnettomuus;;true;false;ajorata;linjaonnettomuus;ma;jäinen;päivänvalo;?14;pilvipouta;80;;kestopäällyste;Ib;Seututie;Ei tasoristeystä;false;1 275;90;100;92;59;
610072;Väylävirasto;11743/1/1519;0;11743;1;1519;409374;6702144;Uudenmaan ELY;Uusimaa;Pornainen;RANTALANTIE;2022;1;suistuminen oikealle suoralla;80;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;ma;luminen;pimeä (valaisematon);?4;pilvipouta;60;;öljysora tai vast;III;Yhdystie;Ei tasoristeystä;false;295;7;;;;
610073;Väylävirasto;4/438/4914;0;4;438;4914;407501;7337245;Lapin ELY;Lappi;Tervola;VT4, Jäämerentie;2022;1;peräänajo jarruttavaan ajoneuvoon;6;Ei henkilövahinkoja;3;peräänajo-onnettomuus;;false;false;ajorata;muu risteys;su;luminen;tie valaistu;?14;pilvipouta;80;;kestopäällyste;Is;Valtatie;Ei tasoristeystä;false;;;100;99;87;
610074;Väylävirasto;438/5/2845;0;438;5;2845;593107;6824323;Pohjois-Savon ELY;Etelä-Savo;Puumala;LOHIKOSKENTIE;2022;1;suistuminen oik. oikealle kääntyvässä kaarteessa;82;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;ma;luminen;pimeä (valaisematon);?7;pilvipouta;80;;kestopäällyste;II;Seututie;Ei tasoristeystä;false;342;41;74;10;0;
610075;Väylävirasto;20/6/1122;0;20;6;1122;443570;7223644;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Oulu;Kuusamontie X Kiimingintie;2022;1;ajo risteäviä ajosuuntia suoraan;40;Ei henkilövahinkoja;2;risteämisonnettomuus;;false;false;ajorata;STOP-merkki;ma;jäinen;tie valaistu;?11;pilvipouta;60;Tieto puuttuu;kestopäällyste;Is;Valtatie;Ei tasoristeystä;false;;;99;92;68;
610076;Kunta;;;;;;225372;6824933;Varsinais-Suomen ELY;Satakunta;Pori;MASTOJENTIE;2022;1;törmäys esteeseen ajoradalla;94;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;ma;jäinen;päivänvalo;?1;pilvipouta;50;;kestopäällyste;;;Puomit;true;;;;;;
610077;Kunta;;;;;;482900;6748147;Kaakkois-Suomen ELY;Kymenlaakso;Kouvola;Kuusaantie x risustonpolku;2022;1;peräänajo liikenne-esteen takia pysäht. ajoneuvoon;8;Ei henkilövahinkoja;0;peräänajo-onnettomuus;;false;false;ajorata;linjaonnettomuus;ma;jäinen;tie valaistu;?6;lumisade;50;;kestopäällyste;;;Ei tasoristeystä;false;;;;;;
610078;Kunta;;;;;;428447;7210139;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Oulu;Kainuuntie x Ratakatu;2022;1;kääntyminen vas. vastaantulevan eteen tai kylkeen;30;Ei henkilövahinkoja;0;kääntymisonnettomuus;toiminnassa;false;false;ajorata;liikennevalot;ma;jäinen;tie valaistu;?5;pilvipouta;40;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
610079;Kunta;;;;;;436485;6888529;Keski-Suomen ELY;Keski-Suomi;Jyväskylä;Kortepellontie;2022;1;suistuminen vas. oikealle kääntyvässä kaarteessa;83;Ei henkilövahinkoja;0;muu onnettomuus;;false;false;ajorata;linjaonnettomuus;ma;luminen;päivänvalo;?6;kirkas;40;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
610080;Väylävirasto;18/14/1349;0;18;14;1349;299576;6964469;Etelä-Pohjanmaan ELY;Etelä-Pohjanmaa;Seinäjoki;Kourantie;2022;1;ohitus;0;Ei henkilövahinkoja;3;ohitusonnettomuus;;true;false;ajorata;linjaonnettomuus;ma;jäinen;tie valaistu;?5;pilvipouta;80;;kestopäällyste;Is;Valtatie;Ei tasoristeystä;false;;;100;87;57;
610081;Väylävirasto;87664;0;2140;1;5;247537;6779358;Varsinais-Suomen ELY;Satakunta;Säkylä;Säkyläntie X Köyliönti;2022;1;muu törmäys käännyttäessä vasemmalle;13;Ei henkilövahinkoja;2;kääntymisonnettomuus;;false;false;ajorata;kärkikolmio;ma;jäinen;pimeä (valaisematon);?1;räntäsade;80;;kestopäällyste;Ib;Yhdystie;Ei tasoristeystä;false;1 225;75;99;86;63;764
610082;Kunta;;;;;;314660;6821323;Pirkanmaan ELY;Pirkanmaa;Nokia;Nokianvaltatie x Ilkantie;2022;1;ajo risteäviä ajosuuntia suoraan;40;Ei henkilövahinkoja;0;risteämisonnettomuus;;false;false;;linjaonnettomuus;ma;;tie valaistu;?4;raesade;40;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
610083;Kunta;;;;;;428966;7211293;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Oulu;Tulliväylä;2022;1;peräänajo jarruttavaan ajoneuvoon;6;Ei henkilövahinkoja;0;peräänajo-onnettomuus;;false;false;ajorata;linjaonnettomuus;ma;jäinen;päivänvalo;?10;pilvipouta;50;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
610084;Kunta;;;;;;443411;6756314;Uudenmaan ELY;Päijät-Häme;Lahti;Rakokiventie x elementintie;2022;1;ajo risteäviä ajosuuntia suoraan;40;Ei henkilövahinkoja;0;risteämisonnettomuus;;false;false;ajorata;STOP-merkki;ma;luminen;tie valaistu;?7;pilvipouta;40;;kestopäällyste;;;Ei tasoristeystä;false;;;;;;
610085;Kunta;;;;;;251701;6932055;Etelä-Pohjanmaan ELY;Etelä-Pohjanmaa;Kauhajoki;Topeeka x Talvitie;2022;1;peräänajo käännyttäessä oikealle;10;Ei henkilövahinkoja;0;kääntymisonnettomuus;;false;false;ajorata;linjaonnettomuus;ma;luminen;päivänvalo;?3;pilvipouta;50;;kestopäällyste;;;Ei tasoristeystä;false;;;;;;
610086;Väylävirasto;21/150/6247;0;21;150;6247;355332;7510504;Lapin ELY;Lappi;Muonio;;2022;1;eläinonnettomuus;90;Ei henkilövahinkoja;2;hirvionnettomuus;;false;false;ajorata;linjaonnettomuus;ma;jäinen;hämärä;?13;lumisade;80;;kestopäällyste;Ib;Valtatie;Ei tasoristeystä;false;;;100;90;58;
610087;Muu;;;;;;241328;6694167;Varsinais-Suomen ELY;Varsinais-Suomi;Pargas;KALKKITIE X TENNBYNTIE;2022;1;ajo risteäviä ajosuuntia suoraan;40;Ei henkilövahinkoja;3;risteämisonnettomuus;;true;false;ajorata;kärkikolmio;ma;sohjoinen;päivänvalo;2;vesisade;50;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
610088;Väylävirasto;88/2/6614;0;88;2;6614;389642;7164278;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Raahe;Kantatie 88;2022;1;suistuminen vasemmalle suoralla;81;Ei henkilövahinkoja;1;yksittäisonnettomuus;;true;false;ajorata;linjaonnettomuus;ma;luminen;pimeä (valaisematon);?11;kirkas;80;;kestopäällyste;Ib;Kantatie;Ei tasoristeystä;false;1 683;151;100;94;64;
610090;Väylävirasto;41/7/1168;0;41;7;1168;256869;6731991;Varsinais-Suomen ELY;Varsinais-Suomi;Aura;Kantatie X Karviaistentie;2022;1;peräänajo jarruttavaan ajoneuvoon;6;Ei henkilövahinkoja;2;peräänajo-onnettomuus;;false;false;ajorata;STOP-merkki;ma;sohjoinen;päivänvalo;0;pilvipouta;80;Tieto puuttuu;kestopäällyste;Is;Kantatie;Ei tasoristeystä;false;;;99;99;96;
610091;Väylävirasto;2407/1/7051;0;2407;1;7051;289382;6712987;Varsinais-Suomen ELY;Varsinais-Suomi;Salo;MÄENALANTIE 716;2022;1;suistuminen vasemmalle suoralla;81;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;ma;sohjoinen;päivänvalo;?1;kirkas;80;;kestopäällyste;Ic;Yhdystie;Ei tasoristeystä;false;1 900;127;85;50;28;186
610092;Väylävirasto;21728/34/6;0;21728;34;6;395493;6681298;Uudenmaan ELY;Uusimaa;Vantaa;LÄNSIMÄENTIE;2022;1;peräänajo käännyttäessä vasemmalle;12;Loukkaantumiseen johtanut;2;kääntymisonnettomuus;;false;false;eritasoliittymän ramppi;linjaonnettomuus;ma;jäinen;hämärä;?1;vesisade;50;;kestopäällyste;Is;Valtatie;Ei tasoristeystä;true;;;;;;
610093;Väylävirasto;5/357/2057;0;5;357;2057;597629;7321581;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Kuusamo;KEMIJÄRVENTIE X KITKANTIE;2022;1;kääntyminen vasemmalle toisen eteen tai kylkeen;52;Ei henkilövahinkoja;2;risteämisonnettomuus;;false;false;ajorata;STOP-merkki;ma;jäinen;tie valaistu;?24;kirkas;80;Keskustan ohikulku kaava-alueella;kestopäällyste;Is;Valtatie;Ei tasoristeystä;false;;;100;89;57;
610094;Kunta;;;;;;226272;7006660;Etelä-Pohjanmaan ELY;Pohjanmaa;Vaasa;MOTORGATAN;2022;1;suistuminen oik. vasemmalle kääntyvässä kaarteessa;84;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;ma;ajourat paljaat;tie valaistu;?4;kirkas;50;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
610095;Väylävirasto;5/160/152;1;5;160;152;532359;6972988;Pohjois-Savon ELY;Pohjois-Savo;Kuopio;VT5 Savilahti;2022;1;kylkikosketus;4;Ei henkilövahinkoja;2;ohitusonnettomuus;;false;false;ajorata;linjaonnettomuus;ma;jäinen;pimeä (valaisematon);?6;pilvipouta;100;Tieto puuttuu;kestopäällyste;Ise;Valtatie;Ei tasoristeystä;false;;;100;93;44;
610096;Väylävirasto;101/2/1360;2;101;2;1360;378533;6674134;Uudenmaan ELY;Uusimaa;Espoo;Kehä 1 x Kalevalantie;2022;1;ajo risteäviä ajosuuntia suoraan;40;Ei henkilövahinkoja;2;risteämisonnettomuus;toiminnassa;false;false;ajorata;liikennevalot;ma;sohjoinen;hämärä;?2;vesisade;70;Keskustan ohikulku kaava-alueella;kestopäällyste;Ise;Seututie;Ei tasoristeystä;false;;;99;49;18;
610097;Väylävirasto;3/116/3208;2;3;116;3208;362255;6765226;Uudenmaan ELY;Kanta-Häme;Hämeenlinna;TORIKATU 28;2022;1;suistuminen vasemmalle suoralla;81;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;ti;luminen;päivänvalo;?5;lumisade;100;Keskustan ohikulku kaava-alueella;kestopäällyste;Ise;Valtatie;Ei tasoristeystä;false;;;;;;
610098;Väylävirasto;138/1/408;1;138;1;408;388622;6686742;Uudenmaan ELY;Uusimaa;Vantaa;ILMAKEHÄ;2022;1;suistuminen oikealle suoralla;80;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;ti;luminen;päivänvalo;2;räntäsade;50;Tieto puuttuu;kestopäällyste;Ise;Seututie;Ei tasoristeystä;true;;;100;80;48;
610099;Väylävirasto;1421/2/3329;0;1421;2;3329;391192;6711983;Uudenmaan ELY;Uusimaa;Tuusula;JOKELANTIE X PITKÄSUONTIE;2022;1;muu tieltä suistuminen;89;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;ti;luminen;tie valaistu;?5;lumisade;80;Tieto puuttuu;kestopäällyste;Is;Yhdystie;Ei tasoristeystä;false;6 515;336;;;;
610100;Väylävirasto;348/2/2453;0;348;2;2453;367961;6875221;Pirkanmaan ELY;Pirkanmaa;Mänttä-Vilppula;RIIHIKANKAANTIE;2022;1;suistuminen vas. oikealle kääntyvässä kaarteessa;83;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;ti;luminen;pimeä (valaisematon);?6;pilvipouta;80;;kestopäällyste;Ib;Seututie;Ei tasoristeystä;false;1 183;153;100;64;19;
610101;Väylävirasto;69/3/2092;0;69;3;2092;443332;6935041;Keski-Suomen ELY;Keski-Suomi;Äänekoski;SUONENJOENTIE;2022;1;suistuminen oik. vasemmalle kääntyvässä kaarteessa;84;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;ti;jäinen;päivänvalo;?10;lumisade;80;;kestopäällyste;Is;Kantatie;Ei tasoristeystä;false;1 993;247;99;61;11;
610102;Väylävirasto;101/7/4631;2;101;7;4631;390767;6679951;Uudenmaan ELY;Uusimaa;Helsinki;SEPPÄMESTARINTIE;2022;1;peräänajo jarruttavaan ajoneuvoon;6;Ei henkilövahinkoja;3;peräänajo-onnettomuus;;true;false;ajorata;linjaonnettomuus;ti;sohjoinen;tie valaistu;0;pilvipouta;80;Tieto puuttuu;kestopäällyste;Ise;Seututie;Ei tasoristeystä;false;;;;;;
610103;Kunta;;;;;;379058;6684426;Uudenmaan ELY;Uusimaa;Vantaa;PETIKONTIE X TIILIPOJANKUJA;2022;1;kääntyminen vas. vastaantulevan eteen tai kylkeen;30;Loukkaantumiseen johtanut;2;kääntymisonnettomuus;;false;false;ajorata;muu risteys;ti;luminen;päivänvalo;0;lumisade;50;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
610104;Väylävirasto;11311/1/6588;0;11311;1;6588;364795;6674507;Uudenmaan ELY;Uusimaa;Espoo;MANKINTIE;2022;1;kohtaaminen kaarteessa;21;Loukkaantumiseen johtanut;2;kohtaamisonnettomuus;;false;false;ajorata;linjaonnettomuus;ti;sohjoinen;päivänvalo;1;vesisade;50;Muu tie tilastollisen taajaman alueella;kestopäällyste;Ib;Yhdystie;Ei tasoristeystä;true;2 206;87;;;;
610105;Väylävirasto;724/1/3703;2;724;1;3703;228159;7011414;Etelä-Pohjanmaan ELY;Pohjanmaa;Vaasa;ALSKATINTIE X GERBYNTIE;2022;1;muu törmäys käännyttäessä vasemmalle;13;Ei henkilövahinkoja;2;kääntymisonnettomuus;toiminnassa;false;false;ajorata;liikennevalot;ti;jäinen;tie valaistu;?5;lumisade;50;Keskustan ohikulku kaava-alueella;kestopäällyste;Ise;Seututie;Ei tasoristeystä;true;12 051;345;98;37;9;
610106;Kunta;;;;;;371059;6669774;Uudenmaan ELY;Uusimaa;Espoo;KAITAANTIE X KAITATIE;2022;1;suistuminen tieltä risteyksessä;86;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;ajorata;muu risteys;ti;sohjoinen;tie valaistu;?1;lumisade;50;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
610107;Väylävirasto;570/5/6;0;570;5;6;574477;7009307;Pohjois-Savon ELY;Pohjois-Savo;Kuopio;SIIKAJÄRVENTIE X SÄYNEISENTIE;2022;1;kääntyminen oikealle toisen eteen tai kylkeen;50;Ei henkilövahinkoja;2;risteämisonnettomuus;;false;false;ajorata;kärkikolmio;ti;luminen;päivänvalo;?10;pilvipouta;40;Läpikulku-/sisääntulotie kaava-alueella;kestopäällyste;II;Seututie;Ei tasoristeystä;false;167;17;64;15;5;137
610108;Kunta;;;;;;213804;6758929;Varsinais-Suomen ELY;Varsinais-Suomi;Laitila;GARPINTIE 227;2022;1;suistuminen tieltä risteyksessä;86;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;ajorata;kärkikolmio;ti;jäinen;hämärä;2;vesisade;50;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
610110;Väylävirasto;364/2/3300;0;364;2;3300;480912;6747294;Kaakkois-Suomen ELY;Kymenlaakso;Kouvola;KORJALANKATU X KORIANSUORA;2022;1;muu samat ajosuunnat, kääntyminen;19;Loukkaantumiseen johtanut;2;kääntymisonnettomuus;;false;false;ajorata;kärkikolmio;ti;luminen;päivänvalo;?4;lumisade;60;Läpikulku-/sisääntulotie kaava-alueella;kestopäällyste;Is;Seututie;Ei tasoristeystä;false;7 845;306;96;63;39;
610111;Väylävirasto;54/11/133;2;54;11;133;376115;6737096;Uudenmaan ELY;Kanta-Häme;Riihimäki;HELSINGINVÄYLÄ X LAHDENTIE;2022;1;muu törmäys käännyttäessä vasemmalle;13;Ei henkilövahinkoja;2;kääntymisonnettomuus;;false;false;ajorata;STOP-merkki;ti;sohjoinen;päivänvalo;0;lumisade;70;;kestopäällyste;Is;Kantatie;Ei tasoristeystä;false;4 892;568;100;78;46;
610112;Kunta;;;;;;433758;6901571;Keski-Suomen ELY;Keski-Suomi;Jyväskylä;Voionmaankatu;2022;1;ajo risteäviä ajosuuntia suoraan;40;Ei henkilövahinkoja;0;risteämisonnettomuus;ei toiminnassa;false;false;ajorata;kärkikolmio;ti;luminen;tie valaistu;?6;pilvipouta;50;;kestopäällyste;;;Ei tasoristeystä;false;;;;;;
610113;Kunta;;;;;;321767;6825319;Pirkanmaan ELY;Pirkanmaa;Tampere;MYLLYPURONKATU X PAASIKIVENTIE;2022;1;peräänajo liikenne-esteen takia pysäht. ajoneuvoon;8;Ei henkilövahinkoja;3;peräänajo-onnettomuus;;false;false;ajorata;linjaonnettomuus;ti;jäinen;tie valaistu;?2;pilvipouta;50;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
610114;Kunta;;;;;;240024;6709859;Varsinais-Suomen ELY;Varsinais-Suomi;Turku;KUNNALLISSAIRAALANTIE;2022;1;peräänajo liikenne-esteen takia pysäht. ajoneuvoon;8;Loukkaantumiseen johtanut;3;peräänajo-onnettomuus;;false;false;ajorata;linjaonnettomuus;ti;jäinen;tie valaistu;1;kirkas;40;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
610115;Väylävirasto;19511/2/1525;0;19511;2;1525;392293;7289316;Lapin ELY;Lappi;Kemi;ETELÄNTIE;2022;1;muu törmäys käännyttäessä vasemmalle;13;Loukkaantumiseen johtanut;2;muu onnettomuus;;false;false;ajorata;muu risteys;ti;jäinen;tie valaistu;?10;pilvipouta;80;Tieto puuttuu;kestopäällyste;Ic;Yhdystie;Ei tasoristeystä;false;1 491;61;;;;
610116;Väylävirasto;7/2/1652;2;7;2;1652;397801;6682063;Uudenmaan ELY;Uusimaa;Helsinki;PORVOONVÄYLÄ;2022;1;suistuminen oikealle suoralla;80;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;ti;jäinen;tie valaistu;1;pilvipouta;100;;kestopäällyste;Ise;Valtatie;Ei tasoristeystä;false;;;100;92;76;
610117;Kunta;;;;;;641782;6943705;Pohjois-Savon ELY;Pohjois-Karjala;Joensuu;Rantakatu X malmikatu;2022;1;ajo risteäviä ajosuuntia suoraan;40;Ei henkilövahinkoja;0;risteämisonnettomuus;;false;false;ajorata;tasa-arvo;ti;luminen;tie valaistu;?10;pilvipouta;40;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
610118;Kunta;;;;;;382216;6723406;Uudenmaan ELY;Uusimaa;Hyvinkää;LÄNTINEN YHDYSTIE X ASTREANKATU;2022;1;suistuminen oikealle suoralla;80;Ei henkilövahinkoja;0;muu onnettomuus;;false;false;ajorata;linjaonnettomuus;ti;jäinen;päivänvalo;1;pilvipouta;50;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
610120;Kunta;;;;;;360222;6766197;Uudenmaan ELY;Kanta-Häme;Hämeenlinna;PAROLANTIE X TIIRIÖNTIE;2022;1;muu törmäys käännyttäessä vasemmalle;13;Ei henkilövahinkoja;2;kääntymisonnettomuus;;false;false;ajorata;kärkikolmio;ti;luminen;päivänvalo;?1;lumisade;50;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
610121;Kunta;;;;;;393098;6682289;Uudenmaan ELY;Uusimaa;Helsinki;SUURMETSÄNTIE;2022;1;kohtaaminen suoralla;20;Loukkaantumiseen johtanut;2;kohtaamisonnettomuus;;false;false;ajorata;linjaonnettomuus;ti;sohjoinen;päivänvalo;1;räntäsade;50;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
610122;Väylävirasto;9/233/6499;0;9;233;6499;431123;6892668;Keski-Suomen ELY;Keski-Suomi;Muurame;VT 9 PUKKINIITTY;2022;1;suistuminen oikealle suoralla;80;Ei henkilövahinkoja;1;yksittäisonnettomuus;;true;false;ajorata;linjaonnettomuus;ti;luminen;päivänvalo;?6;lumisade;80;;kestopäällyste;Ise;Valtatie;Ei tasoristeystä;false;;;100;90;68;
610123;Väylävirasto;45/3/1887;2;45;3;1887;389074;6686899;Uudenmaan ELY;Uusimaa;Vantaa;TUUSULANVÄYLÄ;2022;1;muu tieltä suistuminen;89;Ei henkilövahinkoja;2;muu onnettomuus;;false;false;ajorata;linjaonnettomuus;ti;jäinen;pimeä (valaisematon);0;kirkas;80;Tieto puuttuu;kestopäällyste;Ise;Kantatie;Ei tasoristeystä;false;;;;;;
610124;Kunta;;;;;;231131;7005195;Etelä-Pohjanmaan ELY;Pohjanmaa;Vaasa;PITKÄMÄENTIE;2022;1;muu kohtaamisonnettomuus, ei kääntymistä;29;Ei henkilövahinkoja;2;kohtaamisonnettomuus;;false;false;ajorata;linjaonnettomuus;ti;luminen;tie valaistu;?4;pilvipouta;50;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
610125;Muu;;;;;;243310;6727585;Varsinais-Suomen ELY;Varsinais-Suomi;Rusko;SEPPÄLÄNTIE 85;2022;1;kylkikosketus;4;Ei henkilövahinkoja;2;ohitusonnettomuus;;true;false;ajorata;linjaonnettomuus;ti;jäinen;päivänvalo;2;pilvipouta;50;;sora;;;Ei tasoristeystä;true;;;;;;
610126;Väylävirasto;51/3/2589;2;51;3;2589;381774;6671430;Uudenmaan ELY;Uusimaa;Helsinki;LÄNSIVÄYLÄ;2022;1;ohitus;0;Ei henkilövahinkoja;2;ohitusonnettomuus;;true;false;ajorata;linjaonnettomuus;ti;paljas, märkä;tie valaistu;1;pilvipouta;80;Keskustan ohikulku kaava-alueella;kestopäällyste;Ise;Kantatie;Ei tasoristeystä;false;;;100;81;55;
610127;Väylävirasto;186/12/3403;0;186;12;3403;324809;6671409;Uudenmaan ELY;Uusimaa;Raasepori;SALONTIE;2022;1;suistuminen vasemmalle suoralla;81;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;ti;sohjoinen;päivänvalo;2;kirkas;80;;kestopäällyste;Ib;Seututie;Ei tasoristeystä;false;1 289;110;100;74;33;884
610128;Kunta;;;;;;448347;6785790;Uudenmaan ELY;Päijät-Häme;Heinola;LAMPIKATU 22;2022;1;muu tieltä suistuminen;89;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;ti;luminen;päivänvalo;?3;lumisade;40;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
610129;Kunta;;;;;;426724;6694980;Uudenmaan ELY;Uusimaa;Porvoo;RANTAKATU;2022;1;suistuminen oik. vasemmalle kääntyvässä kaarteessa;84;Ei henkilövahinkoja;2;muu onnettomuus;;false;false;ajorata;linjaonnettomuus;ti;sohjoinen;päivänvalo;1;pilvipouta;40;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
