OnnettomuusID;Tekninen osallinen ID;Osallisen numero;Osallisen lajikoodi;Perävaunukoodi;Ajolaji;Ajoneuvon ikä;Ajoneuvon massa
629557;38384f510162e78963388f65641d4c38;1;Henkilöauto;Ei tietoa/arvoa;-;15;1095
629558;2903c46cdb116da929b590ac31e40a01;1;Henkilöauto;Ei tietoa/arvoa;-;25;1651
629559;1425b8732ff743b6d2b673e3499f5de2;1;Henkilöauto;Ei tietoa/arvoa;-;10;1279
629559;656548058336f4de7dc5ee6ed19bef5a;2;Henkilöauto;Ei tietoa/arvoa;-;3;1365
629560;96e0058ab458bbb466849528f99d3983;2;Henkilöauto;Ei tietoa/arvoa;-;8;1505
629560;05456f6165ca5331a61ddaadbd9a164e;1;Henkilöauto;Ei tietoa/arvoa;-;23;1490
629561;373a4aaa2c19c0184cc00f0b339eb79d;1;Henkilöauto;Ei tietoa/arvoa;-;10;1570
629561;741d3fcc0f416f31c56df123981b0f3a;2;Henkilöauto;Ei tietoa/arvoa;2;4;2845
629562;;-;-; ;-;-;-
629563;4e5a8479f8ace72340ad8178b37c4dfe;3;Henkilöauto;Ei tietoa/arvoa;-;8;1327
629563;05ff78a7dd41228b804e492e66dadbd6;1;Pakettiauto;Ei tietoa/arvoa;-;10;2105
629563;e1018a7888593891ea5d23a0b60676f4;2;Traktori;Ei tietoa/arvoa;-;21;4660
629564;7a35c27b86b08f92d21b4bb6c6f00c59;1;Henkilöauto;Ei tietoa/arvoa;-;22;1280
629565;01ab79695a7cdfcbae6b68e1d7d8dfd1;2;Henkilöauto;Ei tietoa/arvoa;-;17;1605
629565;d1d2611c74c3236c32f6110c946fffd3;1;Henkilöauto;Ei tietoa/arvoa;-;6;1165
629566;7fc8c9badb4f7196e89a6536ce0377b5;1;Henkilöauto;Ei tietoa/arvoa;-;9;1744
629566;b8eaa1525d5bdd639d9ec965e3892d40;3;Henkilöauto;Ei tietoa/arvoa;-;29;1140
629567;ab24efd32fc966f4fa0b4c5ce732a0f6;2;Henkilöauto;Ei tietoa/arvoa;-;19;1135
629568;5c6598db0d62be8f0d5aff2e55911551;1;Henkilöauto;Ei tietoa/arvoa;-;4;1436
629568;9f4c3825e272f59f38e756646b5a48f2;2;Henkilöauto;Ei tietoa/arvoa;-;5;1285
629569;6b499b6df1b57887c832669482099c65;1;Henkilöauto;Ei tietoa/arvoa;-;8;1735
629569;dca60bc7aaa3b6b4b12c4c0f3ebf6012;2;Hirvi;Ei tietoa/arvoa;-;-;-
629570;71c036dd0c7355f7d5528c67b170c274;2;Pakettiauto;Ei tietoa/arvoa;-;16;1925
629570;4415dd1e720b78cb136fac6c9bbea508;1;Henkilöauto;Ei tietoa/arvoa;-;19;2070
629571;230b01f6ba1d0a66097b52de7afff6c1;2;Hirvi;Ei tietoa/arvoa;-;-;-
629571;ecc5c7817aef079763d7c170ff5a5df1;1;Henkilöauto;Kevytperävaunu;-;7;1455
629572;46b4cb09f0b1491bcb585375e0e80d5e;1;Henkilöauto;Ei tietoa/arvoa;-;12;1895
629572;661c3845a79f87609e345bb146964607;2;Henkilöauto;Ei tietoa/arvoa;-;7;1394
629573;cf43a4f87e847d116160f912b5a79234;2;Henkilöauto;Ei tietoa/arvoa;-;12;1215
629573;fdd162b9ffe42d9420f822b9387c1b1c;1;Henkilöauto;Ei tietoa/arvoa;-;3;2061
629574;;-;-; ;-;-;-
629575;5378755a841532ba65a411e551a47413;1;Henkilöauto;Ei tietoa/arvoa;-;14;1205
629576;889e2a3ea1bad07acb6111c3b43368ce;1;Henkilöauto;Ei tietoa/arvoa;-;1;1272
629576;977b271b8e1c64c337d497f40f8fd8eb;2;Henkilöauto;Ei tietoa/arvoa;-;9;1475
629577;337953161cc314cb82a4931525854df9;2;Hirvi;Ei tietoa/arvoa;-;-;-
629577;d1945ab41fc5773f62b05d8d9f11dda9;1;Pakettiauto;Ei tietoa/arvoa;-;15;1800
629578;33a1e598e877c102a7b916204fa051ee;2;Henkilöauto;Ei tietoa/arvoa;-;8;1585
629578;478c97f5faab02b0ce3725938397863f;1;Henkilöauto;Ei tietoa/arvoa;-;21;1167
629579;752242bc345326c9f64674a3b3022137;1;Henkilöauto;Ei tietoa/arvoa;-;20;1345
629579;3691167fdd4b9769b759ddbe380a6fe3;2;Hirvi;Ei tietoa/arvoa;-;-;-
629580;6dcfc181bd489d3cdafaeebd05bd998f;1;Henkilöauto;Ei tietoa/arvoa;-;20;1244
629580;74773529b35c750f9c0f15c4215a16c1;2;Henkilöauto;Ei tietoa/arvoa;-;9;1276
629581;;-;-; ;-;-;-
629582;49bc9805a5eed45e64fe68ce8db8b947;1;Henkilöauto;Ei tietoa/arvoa;-;15;1659
629582;0621d7f313f78c6fc1d0b0d988657997;2;Henkilöauto;Ei tietoa/arvoa;-;1;1510
629583;0d8c3f73515b38367e67d8a88d7eeb25;1;Henkilöauto;Ei tietoa/arvoa;-;8;1700
629583;145308c8ebd6c997945a22c7353b3027;2;Hirvi;Ei tietoa/arvoa;-;-;-
629584;;-;-; ;-;-;-
629585;684895cb6e1122180fa3b4d9b316176a;2;Henkilöauto;Ei tietoa/arvoa;-;6;1342
629585;cca0f9cdf5a26e0517e335fb433b2e99;1;Henkilöauto;Ei tietoa/arvoa;1;9;1466
629586;47512e44905f3b379c7abd5d7f7ce89b;1;Pakettiauto;Ei tietoa/arvoa;-;14;1960
629587;bb10b75e82b439ba334c0cff05ed9535;1;Henkilöauto;Ei tietoa/arvoa;-;22;1432
629588;0540d54c483ee439c3f5d1337f108f1a;1;Henkilöauto;Ei tietoa/arvoa;-;10;1102
629588;b08527f05f6ab5a18698252d9af04a76;3;Henkilöauto;Ei tietoa/arvoa;-;-;-
629589;;-;-; ;-;-;-
629590;d7587e84532b6f3f95bb68ac4edb6136;1;Henkilöauto;Ei tietoa/arvoa;-;15;1567
629591;ca0dd63263a2fb1246a67b356843f633;1;Henkilöauto;Ei tietoa/arvoa;-;5;1055
629592;fad7990d83252ece0463ff3e6e758ec3;1;Henkilöauto;Ei tietoa/arvoa;-;4;1375
629593;3690fce9cbfdce6b66677fc8486643aa;2;Pakettiauto;Kevytperävaunu;-;31;1610
629593;aef27f508bd232a0ed56d181a1f76465;1;Henkilöauto;Ei tietoa/arvoa;-;3;1117
629597;98fe3c4fd2478f42f7de18deeb288670;2;Hirvi;Ei tietoa/arvoa;-;-;-
629597;441bfd711d709dcd06c217bd8346e768;3;Henkilöauto;Ei tietoa/arvoa;-;12;1383
629598;5b065d1d3b1cfdb5fbabfa8f94dcd833;1;Hirvi;Ei tietoa/arvoa;-;-;-
629598;9c898593ad02822cf488612e8e1140f5;2;Henkilöauto;Ei tietoa/arvoa;-;18;1525
629600;3a724f85ab54972a6c6b5ab17d7874c0;1;Hirvi;Ei tietoa/arvoa;-;-;-
629600;3fcdf4320c9d1c83b3ce1e8ab55c7ae4;2;Henkilöauto;Ei tietoa/arvoa;-;8;1920
629601;8eebd28d450a2864f9047d00eaa31144;1;Hirvi;Ei tietoa/arvoa;-;-;-
629601;0378312bd555656b259624e423ac2b70;2;Henkilöauto;Ei tietoa/arvoa;-;11;1122
629602;3f78c0af49724f92243fac3eb8ee94b0;1;Henkilöauto;Ei tietoa/arvoa;-;1;1342
629602;495ae1e76bc6cc7d99224b32b51ceccf;2;Hirvi;Ei tietoa/arvoa;-;-;-
629603;452201fa45f8d37a0422cd4904359e11;1;Henkilöauto;Ei tietoa/arvoa;-;18;1345
629603;b30e65b57aa156f46a244138e66cb327;2;Hirvi;Ei tietoa/arvoa;-;-;-
629604;798ad2581c4d4492b8af31960e66c2c1;1;Henkilöauto;Ei tietoa/arvoa;-;17;1640
629604;f30a1c0b9dcb9ace81ff368cc48331f7;2;Hirvi;Ei tietoa/arvoa;-;-;-
629605;29a1f43e14de63cda2d9ce389be1c9f8;2;Hirvi;Ei tietoa/arvoa;-;-;-
629605;fa10feb544213c90e0d73e73a19d7897;1;Kuorma-auto;Ei tietoa/arvoa;-;21;2090
629606;2e28ca7c6f81a2dad71656eb259615cc;2;Hirvi;Ei tietoa/arvoa;-;-;-
629606;652915de8ba2c5116ee16a5e968cfbac;1;Henkilöauto;Ei tietoa/arvoa;-;5;1572
629608;2d0948138a20ffbd632450bcca4972ec;1;Kuorma-auto;Ei tietoa/arvoa;-;5;9613
629608;707cf3adb981436b9f2fe0d0a4ac84ae;2;Hirvi;Ei tietoa/arvoa;-;-;-
629609;0ec3fc3e697531ac54274c8591a15ac9;2;Henkilöauto;Ei tietoa/arvoa;-;12;1471
629609;5e4f8ff8059e2bfcd05eec8bb46b6b51;1;Hirvi;Ei tietoa/arvoa;-;-;-
629610;8fa02da668611b4456956d4bf881a0ae;2;Hirvi;Ei tietoa/arvoa;-;-;-
629610;e7a37927b38d61376ee0fb6feca66fe7;1;Henkilöauto;Ei tietoa/arvoa;-;6;1615
629611;0b76d241f65495651d1fea3eab8a252a;1;Henkilöauto;Ei tietoa/arvoa;-;15;1362
629611;331428af05538ec904280c64fe44e5cd;2;Hirvi;Ei tietoa/arvoa;-;-;-
629613;aa9271c23bd3ee3ae7dd602c02741339;2;Hirvi;Ei tietoa/arvoa;-;-;-
629613;fd1a46f3d0388677c06a9c6bc5ac2278;1;Kuorma-auto;Ei tietoa/arvoa;-;4;14765
629614;1ef61c7fff85a9bf549314c693c196b6;2;Muu eläin;Ei tietoa/arvoa;-;-;-
629614;3414ba02fda85f7d800bfada06d00d90;1;Henkilöauto;Ei tietoa/arvoa;-;30;1150
629616;7f28dafc7ea96afa27513806123e45c2;1;Hirvi;Ei tietoa/arvoa;-;-;-
629616;99996fc18580ca101e8d76bc4a41cdec;2;Henkilöauto;Ei tietoa/arvoa;-;7;1805
629617;6e3386c8c345782cb115883d9d4177d6;2;Peura, Kauris;Ei tietoa/arvoa;-;-;-
629617;aa9f1b40e1136304557ab34d0b709b42;1;Henkilöauto;Ei tietoa/arvoa;-;5;1393
629618;2db8e96cb61e9aac4751870385688406;1;Hirvi;Ei tietoa/arvoa;-;-;-
629618;5cab0a7cd4473201952d9796e607faa3;2;Henkilöauto;Ei tietoa/arvoa;-;-;-
629619;61d71a76412b545900e2c89638f0eae7;1;Hirvi;Ei tietoa/arvoa;-;-;-
629619;ec942c3d502322f8ed92829b689e60fc;2;Henkilöauto;Ei tietoa/arvoa;-;11;1404
629620;0f680b5a34852a710b29497b8b26d648;1;Henkilöauto;Ei tietoa/arvoa;-;3;2005
629620;203645a0c05a4fafa075a1887d2288a6;2;Peura, Kauris;Ei tietoa/arvoa;-;-;-
629624;7562ae87d3c45bc87349f342eb8a8fa3;2;Muu eläin;Ei tietoa/arvoa;-;-;-
629624;fbca5175adbd836760eeb704dad381fa;1;Henkilöauto;Ei tietoa/arvoa;-;17;1638
629625;5e2fd010213d9dd52bd69c8b16c14926;2;Peura, Kauris;Ei tietoa/arvoa;-;-;-
629625;a8be7dff350c196512d1a916b2e8d9a9;3;Henkilöauto;Ei tietoa/arvoa;-;3;2400
629626;35aebe263b0e1f86a663a93bd2915a18;2;Henkilöauto;Ei tietoa/arvoa;-;20;1680
629626;bd0dbadf5637d42483703c87d0c9aa1b;1;Hirvi;Ei tietoa/arvoa;-;-;-
629629;89c81b28e0a00b97cf86efa026584e2b;1;Hirvi;Ei tietoa/arvoa;-;-;-
629629;f54ed17c972a3ee55ae55f25585d6303;2;Henkilöauto;Ei tietoa/arvoa;-;7;1490
629631;703f8121b0ae4f76a0888727e85c2518;2;Hirvi;Ei tietoa/arvoa;-;-;-
629631;bd15f2f554d955cc1c00c449b492d954;1;Kuorma-auto;Ei tietoa/arvoa;-;4;8930
629632;91ccab4045a4fcd2afa3f5ec1b836bae;1;Peura, Kauris;Ei tietoa/arvoa;-;-;-
629632;c0297c80934b060241fbae41a848d380;2;Henkilöauto;Ei tietoa/arvoa;-;-;-
629639;89fa649ba2758c565e2f4b9130a07c95;2;Hirvi;Ei tietoa/arvoa;-;-;-
629639;53522f7de151f30f959e67c7ab14c847;1;Henkilöauto;Ei tietoa/arvoa;-;9;1342
629640;c8f1e36574f8a3dbd57c04d9778ed545;1;Henkilöauto;Ei tietoa/arvoa;-;12;1088
629640;dddb696701655452e828ba6c183acff1;2;Hirvi;Ei tietoa/arvoa;-;-;-
629644;79a50b6609ddd7aa7c696bd102aac9d0;1;Henkilöauto;Ei tietoa/arvoa;-;5;1360
629644;e5bcdef06b03085e5671ded76308f87e;2;Hirvi;Ei tietoa/arvoa;-;-;-
629645;66ba47398b0be003715f69965db5119f;1;Henkilöauto;Ei tietoa/arvoa;-;6;1695
629646;;-;-; ;-;-;-
629647;52b676582ba7d4ee68b7d5824ce556f1;1;Pakettiauto;Ei tietoa/arvoa;-;5;2257
629647;568f08d990b4785bfaadd746684e26b9;2;Henkilöauto;Ei tietoa/arvoa;-;18;1290
629648;0172cf3e18e5a5644225881a9be10cf1;2;Pakettiauto;Ei tietoa/arvoa;-;24;1494
629648;76799dc8717881f2722d50c1b7c02b27;1;Henkilöauto;Ei tietoa/arvoa;-;6;2205
629649;d32adf7950a3ab97493cb5334a2af1ca;1;Henkilöauto;Ei tietoa/arvoa;-;10;1619
629650;abd39e57dae98e209c20d1ce1edbd04c;2;Henkilöauto;Ei tietoa/arvoa;-;-;-
629650;c81ecb7365ea3926d691f8488d0b9766;1;Linja-auto;Ei tietoa/arvoa;-;1;3620
629652;901affd2e08534b1b49c8b4547941999;2;Hirvi;Ei tietoa/arvoa;-;-;-
629652;82631c834b50acba6b49848d7f856f15;1;Henkilöauto;Ei tietoa/arvoa;-;27;1490
629653;;-;-; ;-;-;-
629654;fdd2567e784694f5f93228a5af45c59e;2;Henkilöauto;Ei tietoa/arvoa;-;12;1496
629654;fe474fbe120c4ef8f9d916fe1d014b0d;1;Henkilöauto;Ei tietoa/arvoa;-;7;1388
629655;3f9767c5da6e098d650c5b0b378c8f89;2;Linja-auto;Ei tietoa/arvoa;1;13;8400
629655;b1db4512f058eeb1006526bfa8fd3361;1;Henkilöauto;Ei tietoa/arvoa;-;11;1476
629656;9e6ce1079d11ea2155fa0def8d738ea2;1;Henkilöauto;Ei tietoa/arvoa;-;8;1915
629656;860d1da37434674462ec1ee943e6385c;2;Hirvi;Ei tietoa/arvoa;-;-;-
629657;7a09247d819aa6e68641a34c6bb7e164;2;Henkilöauto;Ei tietoa/arvoa;-;5;1651
629657;a0ac57cc6952e0bd89f4be013f10aa97;1;Henkilöauto;Ei tietoa/arvoa;-;16;1687
629658;365309ce98bdf7713a3f2a2ada2853de;1;Henkilöauto;Ei tietoa/arvoa;-;-;-
629659;f9c5f92381e840a300789dd4a39abe38;2;Henkilöauto;Ei tietoa/arvoa;-;21;1370
629660;784bea65ffef586c99e29c646d237570;2;Henkilöauto;Ei tietoa/arvoa;-;16;1785
629660;252535c9365c104d77f6d3d15cbca0af;1;Henkilöauto;Ei tietoa/arvoa;-;18;1190
629661;69b03af3b363bc8ac379c3deaa349661;1;Kuorma-auto;Varsinainen;-;6;12220
629661;86e9eb588a1c1ee0e022795fd8baf88f;2;Henkilöauto;Ei tietoa/arvoa;-;1;2040
629662;6dffba3e120408087e43bc5a3cb3b09e;1;Henkilöauto;Ei tietoa/arvoa;-;-;-
629663;;-;-; ;-;-;-
629664;1c61688355b7e8cdd152f4e0cc355c68;1;Henkilöauto;Ei tietoa/arvoa;-;19;1102
629664;5c0c64f1ee08b3038cff12bcb0d39793;2;Pakettiauto;Ei tietoa/arvoa;-;13;1860
629665;;-;-; ;-;-;-
629666;3a48035fd89bf753bb6e571030f7569a;1;Henkilöauto;Ei tietoa/arvoa;-;3;1380
629666;60a1724b9b534f3b61e27845c9ee39c2;3;Kuorma-auto;Ei tietoa/arvoa;-;5;13880
629666;a3d9886e315b02b74f2eb747e282803c;2;Henkilöauto;Ei tietoa/arvoa;-;5;1410
629666;e9972d2670d850b8df68d421510efaf6;4;Kuorma-auto;Ei tietoa/arvoa;-;10;15700
629667;aebf1fd41b982703f1f302a9d8a853ae;1;Henkilöauto;Ei tietoa/arvoa;-;20;1455
629667;c6e28fed7dd447766edd0a01d9469578;2;Juna;Ei tietoa/arvoa;-;-;-
629668;aa0d6df01b484e0f5459189dbb5636c0;3;Kuorma-auto;Varsinainen;-;-;-
629668;d59612ab9222e64628f18afe3cd1cde8;2;Henkilöauto;Ei tietoa/arvoa;-;20;1205
629669;48a33700f6f6ab10447f9bb7718829b0;1;Henkilöauto;Ei tietoa/arvoa;-;5;1845
629669;0044367ac5fd24edfb122a7d80b06c0e;2;Henkilöauto;Ei tietoa/arvoa;-;3;1805
629670;23bdd77df84b4ce7a21835e0e4c0194d;3;Henkilöauto;Ei tietoa/arvoa;-;15;1419
629670;b4da2b993a87572c0cf7875e4a0f05a6;2;Pakettiauto;Ei tietoa/arvoa;-;3;1859
629671;8c42f9d0d0a25efd155907e1d79319ef;1;Henkilöauto;Ei tietoa/arvoa;-;11;1930
629672;5f61d80ca0a6a673f19771033eacf529;2;Kuorma-auto;Ei tietoa/arvoa;-;-;-
629672;f0734e17ef6d92ba7f6ed5c2115accdc;1;Henkilöauto;Ei tietoa/arvoa;-;11;1882
629673;bf39ba918d793dc63ba141e6ed67d261;1;Henkilöauto;Ei tietoa/arvoa;-;1;1445
629673;edce78790a1ce10f73609d268414a5f9;2;Traktori;Ei tietoa/arvoa;-;4;8940
629674;5e1a4763b91d655ec15f7385e645b7f7;1;Pakettiauto;Ei tietoa/arvoa;-;3;2185
629674;91e89dda536bb278ae6ac56858724aaf;2;Hirvi;Ei tietoa/arvoa;-;-;-
629675;469a5411447a6fa1e601abd6de1b465b;1;Kuorma-auto;Varsinainen;-;12;9700
629676;1d1f1debd5d894a6fb8744da71d589db;1;Kuorma-auto;Varsinainen;1;5;14400
629676;89672d792af5233134fdce439725a1ba;2;Jalankulkija;Ei tietoa/arvoa;-;-;-
629677;8f5406237abd264beaa9dc3d0054885b;2;Henkilöauto;Ei tietoa/arvoa;-;7;1615
629677;58d5636d8b83915ed7f0be3c9d2d6b2d;1;Kuorma-auto;Varsinainen;1;2;16140
629679;1fc38a1fb54295a2f020657126540969;2;Henkilöauto;Ei tietoa/arvoa;-;13;1324
629679;d20120c4a0cbc9f9c814aa47a6274a81;1;Hirvi;Ei tietoa/arvoa;-;-;-
629680;37cad0adfa11e96d0a26d1917ff500de;1;Henkilöauto;Ei tietoa/arvoa;-;17;1475
629680;e5e48f8bc5464878b9c1606f26b9a9e4;2;Henkilöauto;Ei tietoa/arvoa;-;13;1370
629681;1c2fa35e3f3e57704a9241f1d625367e;3;Henkilöauto;Ei tietoa/arvoa;-;5;1385
629681;604620073f0b8d631f5754fc9e97c3f1;2;Pakettiauto;Ei tietoa/arvoa;1;2;1990
629681;c67261f27277f0614fcf792b3c83f6f5;1;Henkilöauto;Ei tietoa/arvoa;-;16;1810
629682;3a84898c83734d0f42c11a911e327541;1;Henkilöauto;Ei tietoa/arvoa;-;9;1602
629682;38d1c6da88ddf39186f220a83cc1bb38;2;Henkilöauto;Ei tietoa/arvoa;-;7;1880
629683;94a7de9006c9835ac67a9b56ba031bf6;2;Henkilöauto;Ei tietoa/arvoa;-;13;1329
629683;eab5661629d77004ae6b3e2cd924957c;1;Henkilöauto;Ei tietoa/arvoa;-;2;1159
629684;3b5700d81371ab151ace0837c8dc788e;2;Kuorma-auto;Ei tietoa/arvoa;-;5;17500
629684;e5745fd8d7649cb289b28567d1c33a1d;1;Henkilöauto;Ei tietoa/arvoa;-;18;1475
629685;;-;-; ;-;-;-
629686;;-;-; ;-;-;-
629687;5b58a3c8f76c8081a4ee72586fd894a8;2;Henkilöauto;Ei tietoa/arvoa;-;1;1475
629687;6ae0aedf2b3185d5c7a09c71f7708922;1;Henkilöauto;Ei tietoa/arvoa;-;10;1812
629688;4f8e9098d530a8d06ef5260814ffbe02;1;Henkilöauto;Ei tietoa/arvoa;-;18;1565
629688;58cc1dbdeb1568a53203f70ef48cece1;3;Henkilöauto;Ei tietoa/arvoa;-;14;1660
629688;30245296f0cbe85a0156ea44867b477b;2;Henkilöauto;Ei tietoa/arvoa;-;17;1265
629689;6b807d2c1a2140d0f36cc5eb0f6698f1;1;Henkilöauto;Ei tietoa/arvoa;-;3;1473
629689;863b454e8223bccddb6de765c72cc44e;2;Hirvi;Ei tietoa/arvoa;-;-;-
629690;6c43a3de9c655066e534b17ed2c597b4;2;Henkilöauto;Ei tietoa/arvoa;-;18;1690
629690;56db00817f430c85bca33dbb42c34bf1;1;Kuorma-auto;Varsinainen;1;2;13000
629691;a7078478f4f31fa34da8b56f18d2a218;0;Henkilöauto;Ei tietoa/arvoa;-;13;2070
629692;;-;-; ;-;-;-
629693;40c0a3459d551d1a908698e6c254f257;2;Henkilöauto;Ei tietoa/arvoa;-;17;1810
629693;c1fe599c653232df113be342f42965d2;1;Henkilöauto;Ei tietoa/arvoa;-;12;1805
629695;6efb61dce1d0c3b30deb57f5ee6dc419;2;Henkilöauto;Ei tietoa/arvoa;-;-;-
629695;60bccf79e1dcd9ad7db0afc98fe7fe22;1;Kuorma-auto;Varsinainen;-;-;-
629696;;-;-; ;-;-;-
629697;3a0aa36294e1b069cb4a5b7801e456f5;2;Hirvi;Ei tietoa/arvoa;-;-;-
629697;ad873bdfc049efbde17e3057e61e19ae;1;Pakettiauto;Ei tietoa/arvoa;-;0;2800
629698;7e65f018e44e4f4dc678c495d4deb846;2;Henkilöauto;Ei tietoa/arvoa;-;11;1495
629698;81c3e4b8a664d58c91eb417db5687cf7;1;Henkilöauto;Ei tietoa/arvoa;-;1;2655
629699;bfeae9b6c2c55055c49d2c6829726552;2;Henkilöauto;Ei tietoa/arvoa;1;3;1750
629699;d99d5ff9bf9d82608bb937a32ff93f8a;1;Henkilöauto;Ei tietoa/arvoa;-;4;1729
629700;53657e5b484a87150c5a34b7af9af2c8;1;Kuorma-auto;Ei tietoa/arvoa;-;19;10350
629701;;-;-; ;-;-;-
629702;;-;-; ;-;-;-
629703;1e79b181c1b3577551e9685addced48e;3;Henkilöauto;Ei tietoa/arvoa;-;18;1540
629703;15e198d791a76233c9a2197bd0cae471;1;Henkilöauto;Ei tietoa/arvoa;-;3;1919
629703;c4f78b8ee9baca5ad78e183f2ed7d8a2;4;Pakettiauto;Ei tietoa/arvoa;-;-;-
629703;e7f799c5d6f17bfac5f1b78e698c3ff4;2;Pakettiauto;Ei tietoa/arvoa;-;14;1890
629705;90f999fc6dad24870f5ff0c2d87fc000;2;Kuorma-auto;Ei tietoa/arvoa;-;10;8050
629705;b7f61cf16acf2437192db725acadb2f9;1;Kuorma-auto;Ei tietoa/arvoa;-;14;19910
629706;65df6d0203715f98b8d8c22489e309e8;2;Kuorma-auto;Varsinainen;1;2;14230
629706;f0b1da60e832307a89edc05a19d1d02e;3;Pakettiauto;Ei tietoa/arvoa;-;3;1760
629706;f2379b2f48c95d14ccf89f1a12e865e0;1;Kuorma-auto;Puoliperävaunu;1;7;8269
629707;0dba000cae21aa8744e5c39e88080d3a;1;Kuorma-auto;Ei tietoa/arvoa;-;5;14150
629707;8b96580a03f11169231b87bcd48bf10a;2;Pakettiauto;Ei tietoa/arvoa;-;5;2105
629708;15a82daff5857d34b3df37e8c3cf2821;3;Henkilöauto;Ei tietoa/arvoa;-;16;1366
629708;654fff9f650617234f150cc809debe95;2;Henkilöauto;Ei tietoa/arvoa;-;10;1305
629708;e486df7237eb5736593dbc8c17656d77;4;Henkilöauto;Ei tietoa/arvoa;-;5;1395
629709;6923df4080b2f10cb22cb449ffe48ac7;2;Henkilöauto;Ei tietoa/arvoa;-;19;1040
629709;e33fbb5759388d976707ff735ed26ce0;3;Henkilöauto;Ei tietoa/arvoa;-;5;1431
629710;6e8221234bf58f080401067f63f8fc73;1;Henkilöauto;Ei tietoa/arvoa;-;3;1635
629710;48a3ef7e218db0ad9bd36578f57dfac6;2;Henkilöauto;Ei tietoa/arvoa;-;15;1332
629711;6199c580ca603121792e6cea3189f555;1;Pakettiauto;Ei tietoa/arvoa;-;2;1760
629711;fcc0747fd268de870459ad736db6e3e4;2;Hirvi;Ei tietoa/arvoa;-;-;-
629712;7898416d81fca090ea757100fc6186a1;1;Kuorma-auto;Ei tietoa/arvoa;-;0;14450
629712;bf651e1917e48b661dc231aab353f88e;2;Hirvi;Ei tietoa/arvoa;-;-;-
629713;8bd2f7795cce97825381365c7a8eb906;2;Polkupyöräilijä;Ei tietoa/arvoa;-;-;-
629713;cdce4d2d5db81d01264a712065522bdb;1;Henkilöauto;Ei tietoa/arvoa;-;4;1955
629714;226b244838a2636033afd9588848faa2;1;Henkilöauto;Ei tietoa/arvoa;-;0;2054
629715;3ae48a34705fbd4c2f03361321e12463;1;Henkilöauto;Ei tietoa/arvoa;-;12;1664
629715;36dfc7ca5ed687a8acf95ade14653114;2;Pakettiauto;Ei tietoa/arvoa;-;3;1890
629716;324ff3eef553f3ab35107f19cee38cba;2;Muu eläin;Ei tietoa/arvoa;-;-;-
629716;648d48de4eafe72b60bfe5a8454c841e;1;Henkilöauto;Ei tietoa/arvoa;-;9;1505
629717;7fbc2520d89939c6c48fffda21ce93a7;2;Henkilöauto;Ei tietoa/arvoa;-;12;1701
629717;78cda419cd14dde2e47cdfb1d6028619;1;Henkilöauto;Ei tietoa/arvoa;-;7;2600
629718;31340db76da8b3db4a3682b893514691;2;Henkilöauto;Ei tietoa/arvoa;-;19;1010
629718;afe4e2fc86eb12b283d99354b7f568aa;1;Henkilöauto;Ei tietoa/arvoa;-;9;1915
629719;cf8d9d1defebc35455f9fa7ae2aae740;1;Henkilöauto;Ei tietoa/arvoa;-;21;1268
629720;439db18e6aa727ce7bcf010cb48eb2b8;2;Henkilöauto;Ei tietoa/arvoa;-;7;1735
629720;55346bdc77a59858eb63ec7c1ea9927c;1;Henkilöauto;Ei tietoa/arvoa;-;15;1355
629721;27011832b6ab9d83418b555da74a2fdb;2;Linja-auto;Ei tietoa/arvoa;-;14;15370
629721;eb4bcb1277b82931983e3230e9eaafa1;1;Henkilöauto;Ei tietoa/arvoa;-;18;1032
629722;de10428ca26206725e5a24b827d207b2;1;Henkilöauto;Ei tietoa/arvoa;-;4;1725
629723;15ccf7cbb97649afa9dbd82eb37b554f;2;Pakettiauto;Ei tietoa/arvoa;-;16;1610
629723;d498778604e2a67c4e4cb99a09b5fc43;1;Henkilöauto;Ei tietoa/arvoa;-;14;1925
629724;;-;-; ;-;-;-
629725;;-;-; ;-;-;-
629726;a02f1c6194685e8451c000e47afc40c8;1;Henkilöauto;Ei tietoa/arvoa;-;13;1660
629727;5a9ffe76ed973ba05793ab87a41c5b38;1;Henkilöauto;Ei tietoa/arvoa;-;11;1316
629727;9dd19e16750e18f758d5a3ada092926b;2;Henkilöauto;Ei tietoa/arvoa;-;1;1445
629728;;-;-; ;-;-;-
629729;82ac76980fbcaacab82c440a69b90e0b;2;Kuorma-auto;Varsinainen;-;1;8750
629729;06189dd7dcf3ff3d1e3011ff7367e036;1;Henkilöauto;Ei tietoa/arvoa;-;4;1345
629730;783c8fbc95c41849417e6e229728355d;1;Henkilöauto;Ei tietoa/arvoa;-;1;2200
629730;82494ac8da0636b32ef6d2bad9191786;2;Henkilöauto;Ei tietoa/arvoa;-;13;1394
629731;2b7a3d9823183fda30b85ea972dfb933;1;Henkilöauto;Ei tietoa/arvoa;-;24;1363
629731;256ae04adb516e4a2ab5687b35091834;2;Pakettiauto;Ei tietoa/arvoa;-;41;1410
629732;2f812c5177b4923d6d2dd2e340781a12;1;Henkilöauto;Ei tietoa/arvoa;-;1;2054
629732;f873be8cf13c179a4f65d5a7ae3d26d2;2;Henkilöauto;Ei tietoa/arvoa;-;11;1920
629733;;-;-; ;-;-;-
629734;07c4f44f075dc35af6f71c08a0e51229;2;Henkilöauto;Ei tietoa/arvoa;-;7;1650
